class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-1,0.23682332,0,0.04734179,-0.017485753,0.06168345,-0.02029136,0.121747993,-0.045522641,0.168529317,-0.038637247,0.211565286,-0.032107007,0.260531187,-0.067910105,0.240528628,-0.017985974,0.23750712,0.024342662,0.221317291,0.081761733,0.224674717,0.084021755,0.229833543,0.020077681,0.19524014,0.025508586,0.286070526,0.042038541,0.191754103,0.056262434,0.193247497,0.081202559,0.287612587,0.13427037
-1,0.173593029,0,0.085133687,0.087846465,0.036386855,0.216209382,0.006955092,0.219494253,-0.072425969,0.292369038,-0.069138996,0.280553967,-0.134896696,0.145929009,-0.206968054,0.154851049,-0.180457026,0.001544351,-0.184959382,-0.038862042,-0.184845075,-0.062839754,-0.128220409,-0.179211065,-0.043290675,-0.282034844,0.105828203,-0.199533537,0.07509052,-0.167812482,0.100112773,-0.084759556,0.187995717,0.020231007
1,0.894158542,0,0.251062989,0.052094221,0.160805166,0.155577585,0.166777566,0.174479067,0.008410674,0.04509981,0.026593398,-0.068357997,-0.037748847,0.159567535,-0.087595768,-0.066725612,-0.108540341,0.180509478,-0.042763244,0.047836736,0.051214617,-0.083532661,-0.015050393,-0.045808781,0.059055522,0.015210873,-0.035326056,0.032963544,0.051747117,0.033362161,0.053886648,0.02040232,-0.095004007,-0.041734882
-1,0.205934837,0,0.059761535,-0.041825738,0.084197596,-0.05053981,0.124172404,-0.076127015,0.167983189,-0.033949479,0.231969789,-0.036320534,0.239150122,-0.053551678,0.246996194,-0.009952389,0.24026455,-0.029846508,0.232656062,0.020638503,0.202257872,0.114588819,0.191962019,0.043205086,0.198306412,-0.046271041,0.29636696,-0.001660133,0.211905301,-0.031685445,0.243213013,0.012297523,0.31381163,0.048501361
-1,0.173268959,0,0.084029116,0.130246192,-0.022447662,0.204781413,-0.060690343,0.201222867,-0.2246418,0.202147678,-0.19579494,0.123293325,-0.208319724,-0.067910105,-0.172322899,-0.146482915,-0.106261954,-0.266074151,-0.04505929,-0.222413599,0.096987598,-0.135140553,0.15040198,-0.11598029,0.169791445,-0.060353566,0.218501016,0.100969672,0.099309608,0.218421042,-0.023730708,0.202883765,-0.031512193,0.251140505
1,0.938214064,0,0.161469817,0.051263802,0.186998665,0.039457653,0.142496794,0.096287087,0.090059683,0.116793782,0.007967654,0.034465216,0.035918582,0.011270329,-0.015143865,0.138572723,-0.047016535,0.076154731,-0.019502684,-0.040649302,0.098016113,-0.14502503,0.067992918,-0.01997358,0.032045096,0.016893677,-0.041634135,-0.014652903,0.034893386,-0.01850342,0.008408225,-0.0425906,-0.023743361,-0.04471875
-1,0.192074597,0,0.082491904,-0.036040317,0.077014171,-0.080658406,0.103121214,-0.093295768,0.169102609,-0.001993926,0.240314141,0.016168872,0.237791151,-0.093372934,0.21283415,-0.002135081,0.236361831,-0.054959327,0.231317431,-0.023891952,0.224678218,0.105072469,0.225044414,0.028918138,0.205993742,-0.047796361,0.294927359,-0.018011389,0.240492955,-0.036139183,0.199003279,-0.008425195,0.297590017,0.003677599
-1,0.15056254,0,0.039869603,0.114118814,-0.055582274,0.21811299,-0.096222878,0.238026693,-0.176318333,0.25344947,-0.180077836,0.131835073,-0.225329861,-0.031568725,-0.207559124,-0.131814346,-0.159536526,-0.215659335,-0.056454156,-0.248438358,0.02912445,-0.164037898,0.111967273,-0.092847198,0.156742811,-0.117120348,0.227523714,0.061399136,0.066059582,0.185231149,0.018250672,0.219254121,0.003917235,0.280380994
-1,0.122539245,0,0.038344733,0.141484335,-0.025398156,0.246808529,-0.112828329,0.192029074,-0.173461765,0.217746913,-0.164787516,0.130889848,-0.205499947,-0.034348398,-0.196582198,-0.121219523,-0.132891446,-0.224949628,-0.057919741,-0.205367133,0.032488573,-0.177051604,0.107869379,-0.176362067,0.156835839,-0.100244582,0.242807582,0.052579932,0.123913012,0.150994554,0.018783916,0.251842439,0.007364956,0.321487874
-1,0.18198204,0,0.107582927,-0.036397818,0.112650082,-0.055600956,0.018660611,0.110222898,0.132164091,-0.038637247,0.24257946,0.014528478,0.229268,-0.011516613,0.225988939,0.051957276,0.201403841,0.074311957,0.196519271,0.225789279,0.174837202,0.1002196,0.239687368,-0.074134797,0.110538393,0.154898316,0.261903077,0.091025375,0.190208465,0.088536337,0.175656334,0.112702444,0.248795211,0.17395547
-1,0.178518608,0,0.103549562,-0.036397818,0.108554572,-0.055600956,0.060817115,-0.036022093,0.196977228,-0.080934405,0.23243092,-0.074240439,0.254232466,-0.154758826,0.19768846,-0.017985974,0.205567583,-0.026328623,0.261101902,-0.008758325,0.179148734,0.058043163,0.141992554,-0.021104086,0.154956609,-0.039865326,0.301822424,-0.023098579,0.257929832,0.033256222,0.228784993,-0.043043386,0.347156048,0.044738695
-1,0.146154583,0,0.065694727,0.13361682,0.069865122,-0.214446753,0.107970223,-0.048706811,0.154411152,-0.067796119,0.220442668,-0.032107007,0.212881088,-0.157830983,0.215360031,-0.083047271,0.223470613,0.004052921,0.218755245,0.033298504,0.197854802,-0.016251231,0.191366836,0.048535462,0.204624236,-0.069217116,0.286070049,-0.018829308,0.213529125,0.138602167,0.215588853,-0.088610083,0.298061937,-0.019651353
-1,0.146227404,0,0.065778621,0.007628397,0.069951706,0.02660141,0.10806299,0.051019464,0.154506087,-0.0197239,0.22053577,0.043214608,0.212974191,-0.029139111,0.215453312,0.150503471,0.223565012,-0.045984492,0.218850434,-0.004292443,0.197954044,0.213360399,0.191464916,0.148988545,0.204722732,-0.077925682,0.286162078,0.056446921,0.213629082,0.009493749,0.215691328,0.113596432,0.298171788,0.128073797
-1,0.18896094,0,0.094435573,0.099387549,0.07765054,-0.128011197,0.081349224,0.019706311,0.174771503,-0.071911722,0.251952887,-0.015505363,0.221203074,-0.016668808,0.188586444,-0.017985974,0.243688598,-0.008998161,0.274711818,0.066407368,0.157316521,0.066977106,0.175639227,0.084961638,0.21343556,-0.090106308,0.295605451,0.016388401,0.272178024,0.074886717,0.186168179,-0.000507843,0.2667377,0.063124344
-1,0.129081264,0,0.045945749,-0.064053729,0.049707394,-0.091308326,0.084676154,-0.160554394,0.132070675,-0.134551093,0.191784993,-0.131157577,0.162338808,-0.208675876,0.177010044,-0.173584789,0.145826325,-0.223223343,0.130260989,-0.150064647,0.137063116,-0.126282081,0.081028163,-0.191164181,0.111253791,-0.321071178,0.16215089,-0.235790282,0.055198979,-0.256812394,0.022262013,-0.259730935,0.103929915,-0.24198103
-1,0.194609687,0,0.122137591,0.078594089,0.127048999,-0.053949852,0.113405034,-0.196402803,0.188341364,-0.134892002,0.198270991,-0.130419493,0.199988157,-0.196384951,0.195613921,-0.182682753,0.132580012,-0.287153125,0.107644081,-0.191132545,0.145316064,-0.060585305,0.115727901,-0.110431619,0.040359326,-0.254920661,0.147233918,-0.188970074,0.011982359,-0.172637939,0.017814199,-0.212312609,0.096054293,-0.165936768
-1,0.145713866,0,0.03295568,0.125714302,-0.034693148,0.209772736,-0.094391517,0.212724835,-0.162516177,0.243851617,-0.16671896,0.163192362,-0.2213393,-0.004137701,-0.204021811,-0.10911721,-0.148211941,-0.244955823,-0.068610296,-0.239600122,-0.001719066,-0.176034823,0.076811574,-0.188528702,0.144785613,-0.133024588,0.236888349,0.019571092,0.126675978,0.129623443,0.045911826,0.200798616,0.0331407,0.289871126
-1,0.097001709,0,0.00856958,0.134811088,0.011522774,0.195928618,0.008113883,0.146854699,-0.131044984,0.192644924,-0.166374877,0.1984061,-0.01134334,0.169371471,-0.171410173,0.239733323,-0.169384003,-0.026328623,-0.176518783,-0.120026775,-0.211931437,-0.113251686,-0.213937178,-0.054997258,-0.088808745,-0.272534698,0.095228203,-0.219814882,0.146162361,-0.244658411,-0.031574499,-0.233314991,0.224397615,-0.125286236
-1,0.106867179,0,0.019990234,-0.016531019,0.023191337,-0.017083112,0.057686262,-0.023619065,0.102888025,-0.06975852,0.169993669,0.065997235,0.162639618,0.057354633,0.164947733,0.145878121,-0.071408346,0.233056411,0.167216495,0.033298504,0.144606173,0.329030633,0.138706163,0.262774259,0.151685685,0.211102903,0.23662506,0.228320986,0.159593865,0.053587072,0.16022712,0.250278652,0.239099532,0.31975314
-1,0.384062409,0,0.173862293,-0.106012292,0.147658125,-0.173847869,-0.186015978,-0.233448744,0.085732609,-0.005319025,0.197275817,-0.23071225,0.141442254,-0.316351771,0.008782152,-0.177587748,0.104094885,-0.257915169,0.071126007,-0.185197607,0.013055781,-0.13761428,-0.007796533,-0.177267045,-0.015286026,-0.231206447,0.064305104,-0.167735279,-0.042083047,-0.172000304,-0.059030391,-0.14479807,0.04254131,-0.182126015
-1,0.217205316,0,0.148409814,-0.009343165,0.152509406,-0.005955757,0.186575323,-0.012544493,0.233060956,-0.158165261,0.204077616,0.213869989,0.241884217,0.049106866,0.22353822,0.119579285,0.209281012,0.108458184,0.181229189,0.164746478,0.135297254,0.231621712,0.106696934,0.145248264,0.097661063,0.083756402,0.167030498,0.103361309,0.065297604,0.09829513,0.046275351,0.096514255,0.101307422,0.139710829
-1,0.173439071,0,0.082658395,-0.037227787,0.007809372,0.118803643,0.122995175,-0.221130714,0.171947226,0.023843488,0.245555565,0.001427449,0.246936277,-0.036800783,0.228582159,0.003100616,0.218542576,-0.124083199,0.221102849,-0.020166617,0.193354487,0.196957752,0.160327896,0.006920265,0.199262187,-0.04954274,0.288120955,-0.01208268,0.246959269,0.025703559,0.192108721,-0.038603794,0.2960549,-0.015556671
1,0.146155819,0,0.274566352,-0.212630898,0.277712196,0.287917376,0.266184211,0.28356564,0.229024976,-0.068257891,0.154152274,0.24514848,0.160568729,0.287122399,0.159208521,0.256062776,0.004958044,0.026328769,0.164040953,0.179251149,0.198740035,0.112887397,0.200881332,-0.228358716,0.189431757,0.254997283,0.082941599,0.128583714,0.187430933,-0.153160557,-0.091760792,0.215659499,0.141375288,0.191055551
-1,0.163151056,0,0.04039317,0.120609701,0.046228539,-0.120579936,0.129722327,-0.103042796,0.172010615,-0.064690091,0.168694317,0.040454555,0.234012991,-0.060341805,0.232778043,-0.008219216,0.245560929,-0.074245036,0.230132982,0.060362406,0.221090361,0.100895248,0.189194724,0.125753567,0.227656528,-0.09139128,0.307722986,-0.005406602,0.172437638,0.018612092,0.23953858,-0.066966452,0.323866397,0.0224432
1,0.029379852,0,0.138346434,0.036345571,0.138572261,0.055700682,0.1168129,0.077051528,0.075922847,0.038633045,0.00447445,0.032144971,0.204020709,0.351228029,0.202788785,0.3255997,0.201256186,-0.260737449,0.011088644,-0.033314522,0.245128781,0.174888477,0.246768549,-0.288851917,0.235500246,0.317623287,0.126007244,0.004109545,0.234303504,0.290020615,0.24403587,-0.27715826,-0.034229424,-0.04472208
-1,0.14101027,0,0.059757773,-0.139660478,0.063803531,-0.141584665,0.089624085,-0.182685748,0.147701561,-0.133900806,0.197935507,-0.184437335,0.186215967,-0.209136322,0.155763775,-0.222645938,0.149709046,-0.214572519,0.121851154,-0.145276919,0.117949821,-0.120413825,0.080412894,-0.245081112,0.081039809,-0.269836217,0.140968323,-0.225214824,0.034290601,-0.25739333,0.008257644,-0.230037957,0.070075795,-0.19594048
-1,0.172119111,0,0.096035391,0.002655856,0.089968257,-0.092047982,0.082695305,-0.076952048,0.188516349,-0.038637247,0.242028892,-0.032107007,0.246089026,-0.050730053,0.225288421,-0.036661629,0.257227719,-0.026328623,0.252746075,0.033298504,0.195928156,0.133629918,0.164893627,0.05272942,0.215116337,-0.022984721,0.297518045,0.005847015,0.236689627,0.024357226,0.213598073,-0.034238368,0.295929253,0.063245632
1,0.029455643,0,0.1382218,0.036462605,-0.024900828,0.328890592,0.292438,0.319862604,-0.104344077,-0.21263732,0.00447609,0.032032512,-0.163965851,-0.18977192,-0.166298002,-0.069503859,-0.173649415,-0.235005364,0.190861896,-0.283155054,0.226722389,-0.350717783,0.044073794,-0.020039104,0.21720621,-0.213022158,-0.238105923,-0.230209306,0.027295196,0.009674515,0.224923909,-0.252318501,-0.034207843,-0.04465482
-1,0.170463055,0,0.07358285,-0.074000597,0.091891453,0.014585525,0.094003022,-0.045712374,0.16324228,-0.049393553,0.244089618,-0.09641286,0.236513183,-0.012727098,0.231548995,-0.006001488,0.25507465,-0.026328623,0.250581115,0.033298504,0.167117536,0.143166825,0.192572102,0.030568134,0.197860196,-0.029020883,0.298432648,0.004753931,0.230873093,-0.053398427,0.241604984,0.02114455,0.308306724,0.068451978
-1,0.141537756,0,0.060370196,0.129136175,0.064422235,0.129852697,0.062305555,0.11554715,0.148390099,-0.067034699,0.214543566,-0.032107007,0.16720809,-0.213874787,0.129737198,0.07705497,0.217486575,-0.233398408,0.212722063,-0.051513713,0.170476198,-0.041537195,0.185165495,0.043677375,0.198385015,-0.068447754,0.28024739,0.021739803,0.207194865,0.105855763,0.209092572,0.199750349,0.221216664,0.138831317
-1,0.151022837,0,0.071350172,0.018526943,0.075690493,0.200787172,0.114166006,0.151148081,0.160760462,-0.085764468,0.193553865,-0.079110481,0.219108865,-0.059367161,0.221599862,-0.017985974,0.095595755,-0.075381666,0.225123286,0.045171216,0.204500869,0.006172522,0.197940186,0.020077681,0.037455443,-0.13475813,0.292241186,0.010928992,0.220215321,0.007677242,0.222444803,0.189217865,0.305424541,0.044738695
1,0.029402856,0,0.265423536,0.268518865,0.268406004,-0.161141902,0.256085604,0.26977706,0.218589261,0.238044828,0.144046217,0.230820701,0.150512666,-0.136539146,0.149119586,0.240118921,0.146734059,-0.181028187,0.153763801,-0.231630743,0.188112184,0.098515332,0.190366849,0.174003199,0.178904966,-0.160700992,0.072997682,0.189856336,0.176714972,0.21223627,0.184881672,0.201096445,0.129570976,0.175116256
-1,0.152342454,0,0.045487471,0.145555422,-0.022248106,0.241462395,-0.092464864,0.229522631,-0.166415527,0.253592163,-0.176491871,0.160814375,-0.225146562,-0.010851412,-0.201380759,-0.110395059,-0.1453899,-0.245382607,-0.068190381,-0.240758732,0.006102154,-0.160721853,0.081588149,-0.165863171,0.137674034,-0.12294139,0.223179519,0.028367173,0.104335397,0.124539509,0.034860339,0.188700095,0.01584777,0.255705208
-1,0.141042575,0,0.046972308,0.013159827,0.051098749,0.030384209,0.070225284,0.040034503,0.10085877,0.108356282,0.153520763,0.154203728,0.130656764,0.171982467,0.101440094,0.237681463,0.087318681,0.242089435,0.045883976,0.299800605,-0.008601942,0.366587251,-0.04302869,0.289895117,-0.048953913,0.210592985,0.019359456,0.222700492,-0.104851842,0.216721952,-0.123954378,0.201464877,-0.087222494,0.236809164
-1,0.244722217,0,0.118657127,0.039966814,0.099362895,0.077094898,0.110048093,0.015440727,0.05693857,0.189944103,0.152879655,0.200048298,0.076202042,0.227122605,0.078952253,0.189381137,0.049318768,0.244382143,-0.046305604,0.320231467,-0.053172134,0.314770848,-0.076781705,0.237168908,-0.087236762,0.162117198,-0.004492315,0.159442276,-0.116881825,0.140860111,-0.134339243,0.120071016,-0.064037718,0.217191979
1,0.029416,0,0.265308112,-0.195859507,0.268307149,0.272392601,0.25597769,-0.115791768,0.218605444,0.238041714,0.144042492,-0.166485727,0.15050444,0.272518516,0.149112597,-0.204161182,0.146730781,-0.181043684,0.153759524,0.164887249,0.188150093,0.098488756,0.190408945,-0.214258,0.17893067,-0.160713255,0.073068991,-0.181619495,0.176737264,0.21223107,0.184909582,-0.200079441,0.129555672,0.175139502
-1,0.148113355,0,0.062763415,0.013079114,0.05982722,0.015138471,0.08496502,0.024346977,0.131323218,0.067568682,0.189964637,0.114218779,0.152565345,0.106314428,0.149517357,0.194785267,0.130185291,0.199657753,0.102464274,0.260547161,0.066226363,0.320998132,0.039892856,0.259169251,0.032174505,0.209276572,0.102248393,0.233670279,-0.009037497,0.255559802,-0.038976029,0.253317118,0.006802011,0.310653806
1,0.029407708,0,0.138308465,0.036357135,0.374144673,0.449663401,0.116818234,0.077063456,0.335533559,0.401279181,0.004460968,0.032131497,0.264313489,-0.304271668,0.009551059,0.017953927,0.00495674,0.026298391,0.011108023,-0.033285219,0.040380817,-0.100158185,0.044137474,-0.020114211,0.032064654,0.039925743,0.185670272,-0.333984047,0.027236501,0.009716577,-0.247205734,0.365476787,-0.034202971,-0.044690292
-1,0.161773548,0,0.066809677,0.02656481,0.057609159,0.057593349,0.060936894,0.047564492,0.101194538,0.160178497,0.136222795,0.186472669,0.094277285,0.200130835,0.068079606,0.245826825,0.042602591,0.253164619,0.000633922,0.298239559,-0.071591437,0.368853927,-0.091559269,0.263002604,-0.107559271,0.191446289,-0.029118577,0.186751753,-0.150058374,0.168399557,-0.174527735,0.142908454,-0.127327308,0.180073544
1,0.029369941,0,0.13846992,0.03639425,0.338299721,0.389968336,0.331331432,0.374278367,0.075823881,0.038581189,0.00447089,0.032099832,-0.203180224,-0.247244447,0.00954814,0.01800498,-0.213590279,-0.29330945,0.011107685,-0.033331897,0.040288918,-0.100094154,0.269584417,0.279085636,0.032028675,0.039826896,0.147583634,0.290396005,0.027312828,0.009702693,-0.204891607,0.309674263,-0.034289058,-0.044790637
-1,0.182502851,0,0.042817943,-0.209477991,0.063240178,-0.012258048,0.097164147,-0.019653469,0.078736007,-0.018258352,0.266955316,0.049947519,0.183367595,0.047321025,0.177199319,0.124244817,0.132008687,0.043419559,0.16740033,0.02233197,0.12475495,0.264590621,0.107009239,0.189562812,0.238153905,0.184740171,0.182726502,0.170106068,0.008985233,0.384381115,0.073082589,0.193526581,0.131711051,0.257837117
-1,0.163045108,0,0.073441513,-0.032745428,0.083840802,-0.056604359,0.126922175,-0.075677298,0.1659742,-0.032998614,0.227486312,-0.019706471,0.227678806,-0.050878733,0.233652994,-0.010693431,0.231172338,-0.000177828,0.237241969,0.03083507,0.215116322,0.117672756,0.20479171,0.044422369,0.210051224,-0.011142545,0.295956492,0.010188633,0.230098188,-0.006774409,0.233582258,0.024507442,0.323705107,0.043721624
-1,0.256604463,0,0.029472979,-0.139475584,0.104266346,-0.047013476,0.143550754,-0.06549032,0.179505929,-0.031923477,0.122344531,-0.002917372,0.240967304,-0.044325989,0.240051448,0.011515871,0.244507775,0.004679508,0.226453245,0.009031268,0.210180849,0.135997206,0.198055655,0.057723559,0.291996896,0.05530728,0.280960828,0.036403872,0.122684598,0.026257616,0.195839047,0.047156766,0.269118845,0.098708466
1,0.205773801,0,0.279786319,0.412400305,0.331554174,-0.21154359,0.301138461,0.090514831,0.251986712,0.073159695,0.200628415,0.269271672,0.169227749,0.128333405,0.181049883,0.067301571,0.219631851,-0.057896867,0.17444618,0.02686145,0.195586443,-0.021142421,0.186749756,0.2234326,0.269814849,-0.135104373,0.134288028,0.070956029,0.199207187,0.186210483,0.279815376,-0.020683298,0.115715623,0.040379379
-1,0.151944011,0,0.022434998,-0.066440977,0.076794811,-0.162506938,0.115338668,-0.352232188,0.11440897,-0.018358257,0.101350926,-0.173447654,0.220288083,-0.110783197,0.222781375,-0.326768667,0.111252896,-0.01992286,0.18398352,0.01375413,0.201343402,0.034238432,0.199187115,0.091255151,0.138174385,-0.128230736,0.275388181,-0.080050752,0.168850645,-0.002833264,0.19169642,-0.090950705,0.306821227,-0.163930029
-1,0.265831381,0,0.059252523,-0.056380626,0.125243306,-0.087081037,0.115811691,-0.083162643,0.133225381,-0.020389449,0.229071066,0.021334598,0.211767316,-0.081159577,0.227750376,-0.010816443,0.267114699,-0.011824747,0.222218201,0.04181949,0.151395321,0.085229613,0.190193847,0.039936088,0.167034701,-0.018279281,0.293071687,-0.010348479,0.222793028,-0.083775483,0.254633754,-0.008059991,0.311818391,0.025826598
-1,0.227798671,0,0.046565033,0.023059586,0.077365197,-0.091064446,0.114847787,-0.069269672,0.174591124,-0.037579264,0.229558349,0.041836794,0.223831013,-0.068989299,0.253084838,0.016608501,0.27481389,-0.107384786,0.220182434,-0.009093844,0.177793309,0.093881302,0.16620253,0.073907427,0.215055004,-0.08488024,0.291248739,-0.01145213,0.195996746,0.013291693,0.253818214,-0.024862397,0.286244571,0.020358879
-1,0.177148402,0,0.073307768,-0.040178962,0.081895165,-0.065740049,0.132143945,-0.083601862,0.165822923,-0.086830653,0.213204339,-0.073280424,0.223219678,-0.063369028,0.230808303,-0.075785428,0.229368135,-0.050350863,0.234522745,0.024427595,0.206478208,0.045245159,0.185550511,-0.025707208,0.2191578,-0.114091858,0.294733077,-0.056630403,0.21186085,-0.059111588,0.225724727,-0.071028017,0.319345057,-0.025427742
1,0.290355623,0,0.268249452,-0.241769508,0.138760701,0.055587824,0.116686255,0.076909006,0.234821841,0.28238377,0.201683372,0.042013954,0.011349017,0.067907125,0.009531796,0.017977776,0.06085686,-0.199505642,0.213404879,-0.120402627,0.040275846,-0.100120313,0.044192329,-0.020080989,0.379844457,-0.156448156,-0.394505322,-0.440927505,-0.072754048,-0.357513577,0.031537145,0.000504281,-0.034263667,-0.04477258
-1,0.178695187,0,0.076737225,-0.029155102,0.088918507,-0.050212238,0.12956515,-0.071908563,0.167633355,-0.077588201,0.235852659,-0.06409397,0.236063272,-0.071955502,0.238734096,-0.055818584,0.228112996,-0.046368103,0.232743874,0.018058488,0.209533438,0.054125816,0.204298511,-0.024091356,0.200877413,-0.094033085,0.291733146,-0.046046101,0.217045352,-0.060217731,0.213288352,-0.048249979,0.305867314,-0.006657252
-1,0.194654956,0,0.073051251,-0.018668782,0.088035181,-0.056243293,0.109905198,-0.074100681,0.158061132,-0.056188717,0.246876687,-0.032107007,0.233600691,-0.096164763,0.238571316,-0.01667621,0.236641511,-0.049487107,0.226600841,-0.015045854,0.193369821,0.065732382,0.209406614,0.00011348,0.200604036,-0.068131968,0.295377254,-0.037251845,0.226587236,-0.053118158,0.225386113,-0.021136494,0.31101194,-0.023727598
-1,0.311393708,0,0.059251837,-0.023192519,0.035913669,-0.120744184,0.104255125,-0.102022037,0.148296535,0.021299867,0.190513223,0.00502523,0.231769368,-0.14442955,0.216179118,-0.043229289,0.22889474,-0.065068901,0.235771716,0.026862785,0.184237748,0.079233877,0.180308208,0.013778584,0.24007161,-0.039865326,0.293477356,-0.023175523,0.174193874,0.011696012,0.230178073,-0.034722451,0.336503893,-0.014201506
-1,0.165835783,0,0.059282184,0.121818513,0.010037555,0.213400573,-0.038322169,0.222525999,-0.085874401,0.285457343,-0.109986752,0.250365078,-0.18725279,0.121059395,-0.212338254,0.072501503,-0.211159602,-0.072918437,-0.183512598,-0.10211622,-0.14192526,-0.123720393,-0.078306884,-0.226255834,0.008914831,-0.278583944,0.159605727,-0.175789177,0.113532551,-0.118183732,0.122981526,-0.021862563,0.185262486,0.110364541
-1,0.148388818,0,0.04383681,0.128311604,-0.012883698,0.219131142,-0.071876109,0.220543265,-0.131972015,0.262232959,-0.14688246,0.198842138,-0.207624242,0.044360328,-0.219960481,-0.037332077,-0.183773965,-0.177502498,-0.120305873,-0.203771904,-0.064998828,-0.166409388,0.018777506,-0.225717649,0.102145113,-0.22295548,0.226564765,-0.078208476,0.149467558,0.022020468,0.113904677,0.126795545,0.127063885,0.251504153
-1,0.248338327,0,-0.032410543,-0.021485483,-0.088431627,0.062020745,-0.063612096,0.286777139,-0.169416308,0.430348247,-0.0411571,0.066049442,-0.229072571,0.066539042,-0.344376057,-0.04862852,-0.052351337,-0.102110915,-0.121297747,-0.192193091,-0.083327405,-0.333801359,-0.034215592,-0.092689067,0.072601072,-0.072047204,0.182820499,-0.060400017,0.078118689,-0.068580806,0.027396789,0.067473739,0.085186489,0.159503326
-1,0.143516228,0,0.029291103,0.107781462,-0.027700039,0.214790553,-0.089334309,0.19660005,-0.151186809,0.225827813,-0.159691527,0.15569663,-0.202624395,0.003182791,-0.19652234,-0.103172049,-0.139291063,-0.230065808,-0.054882243,-0.242875785,-0.011126367,-0.180668652,0.074427553,-0.203183398,0.152475312,-0.128112674,0.245749459,0.021597363,0.130588636,0.148061752,0.059817761,0.222425282,0.023891132,0.322001606
-1,0.226033807,0,0.082716346,-0.04941912,0.076107949,-0.038811781,0.119383387,-0.00049807,0.189481691,-0.002548339,0.261808306,0.172406554,0.196678028,-0.0652854,0.222046316,0.094905399,0.327394247,0.003167289,0.192894474,0.057218488,0.193439946,0.119871773,0.13412644,-0.09366335,0.219299063,-0.114207141,0.263492644,0.026919138,0.080907539,0.031320356,0.169396609,0.034546025,0.265620202,0.156561747
-1,0.213023394,0,0.054118197,-0.008637627,0.105612949,-0.054621927,0.144956782,-0.075653166,0.192101032,0.005280072,0.230959773,-0.013974121,0.242133647,-0.06526541,0.241117403,-0.014654754,0.249214232,-0.083747447,0.236212015,0.017703371,0.210906699,0.104260162,0.198622748,0.024301371,0.228229493,-0.058808651,0.281179518,0.000414853,0.179524094,0.04253199,0.195723861,0.004805043,0.268807739,0.050745111
-1,0.360369414,0,0.088137746,-0.036397818,0.040472418,0.025290562,0.128247023,-0.031968027,0.164114878,-0.066504344,0.173401073,-0.121631019,0.21589981,-0.03294592,0.242172927,0.002733778,0.175690472,0.118749782,0.204051822,0.138126954,0.182593912,0.081678569,0.124036789,-0.058417212,0.216982886,-0.046107568,0.270027578,0.041780304,0.179435387,0.018644594,0.16159299,0.105574869,0.296508163,0.181413412
-1,0.180203676,0,0.056250181,0.00568309,0.055989116,0.030579161,0.075557217,0.027233317,0.114818975,0.119609974,0.172525197,0.159551308,0.14374949,0.171433836,0.122590743,0.231898397,0.086021945,0.244528711,0.07009691,0.275654286,-0.012995189,0.360952586,-0.038371131,0.289934278,-0.056754451,0.204167947,0.032966305,0.213037074,-0.079730973,0.208680078,-0.106919661,0.199102655,-0.051924467,0.224537164
-1,0.147824973,0,0.067623526,0.000617084,0.071857147,0.032885652,0.106456541,0.026692532,0.110954061,0.133237183,0.165673792,0.162691325,0.117470734,0.171332687,0.115979955,0.24953039,0.06294392,0.250831157,0.037939914,0.290418297,-0.016962552,0.365987599,-0.048312869,0.272157252,-0.068178438,0.206857294,0.013444406,0.20500657,-0.104388148,0.190975159,-0.132031187,0.177277595,-0.079824202,0.204019114
-1,0.168617353,0,0.067524932,0.020265613,0.066086538,0.068683222,0.08332473,0.075172819,0.088819608,0.178651959,0.132524028,0.224460572,0.089047834,0.215380147,0.052015018,0.303065747,0.018583795,0.273647398,-0.034833997,0.308171719,-0.094581462,0.342256218,-0.124581993,0.241109341,-0.140340835,0.144353002,-0.051050853,0.133541837,-0.163961872,0.09059573,-0.178773358,0.069383286,-0.111114107,0.068591215
-1,0.133376181,0,0.040738858,0.02430643,0.037259661,0.051744569,0.060647108,0.066998094,0.081519656,0.151594788,0.118988343,0.187024862,0.089874163,0.187587976,0.053959727,0.282778203,0.033078726,0.26309365,-0.012586887,0.30914706,-0.082038678,0.365883082,-0.116322525,0.259335011,-0.13414821,0.189394817,-0.055845857,0.18000263,-0.178895518,0.149412543,-0.204221725,0.126799792,-0.164502382,0.13043429
-1,0.154954433,0,0.058307461,0.035078213,0.049890209,0.074757412,0.055217989,0.072289862,0.070233911,0.196990579,0.11447411,0.219791621,0.073633157,0.215220496,0.027443845,0.295901537,-0.00401224,0.272510082,-0.050646491,0.294353664,-0.130310625,0.356643915,-0.150827125,0.234921351,-0.164063677,0.14309752,-0.075897202,0.124643192,-0.190337241,0.083965912,-0.202090964,0.045878559,-0.143302262,0.064807422
-1,0.267449528,0,0.126245305,0.097186983,0.086955592,0.169571072,0.067301966,0.199023932,-0.017381771,0.082421206,0.047867034,0.290355742,-0.040650841,0.180378616,-0.009534454,0.276328862,-0.111204349,0.211261198,-0.229422539,0.232341006,-0.187720463,0.202459872,-0.205800012,0.060266577,-0.1860452,-0.057521377,-0.062770382,-0.067339435,-0.139493108,-0.118494682,-0.115017004,-0.13527815,-0.018860921,-0.118359126
