class,0,1,2,3,4,5,6,7,8
1,0.320271403,0.400463521,0.284203202,0.276990265,0.365915596,0.402242064,0.147189915,0.350330889,0.32340008
-1,0.584425449,0.173420921,0.290284067,0.276637524,0.470155388,0.097052835,0.380211115,0.109278835,0.499818027
1,0.064057156,0.333784163,0.217453837,0.204177633,0.216540247,0.945420861,0.077826604,0.280696064,0.198675469
1,0.287486464,0.380878776,0.264597893,0.255604088,0.32204178,0.385202825,0.355511516,0.329878062,0.286766529
1,0.080151707,0.353012949,0.236702845,0.225175127,0.474653542,0.527986228,0.297536582,0.300777137,0.234643206
1,0.096822768,0.23166573,0.115228124,0.246924788,0.462467253,0.255383432,0.265499711,0.69039309,0.007661572
-1,0.449320495,-0.035146959,0.207515687,0.053195987,0.593473732,0.353691161,0.429261595,0.162643939,0.477665484
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
-1,0.368092716,0.182522818,0.299395531,0.434651673,0.401347816,0.403874755,0.316308737,-0.028531495,0.252982557
1,0.090800539,0.365735561,0.454356104,0.239067987,0.517405331,0.193931356,0.111064106,0.314063668,0.258440971
1,0.380967528,0.344825476,0.228506759,0.21623455,0.241275072,0.353835493,0.471692711,0.292226762,0.219328418
1,0.134465694,0.417904109,0.301662117,0.576533258,0.117264532,0.417415857,0.165332511,0.368544519,0.356022924
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
-1,0.499445617,0.214333221,0.268612534,0.257725447,0.380681485,0.35036695,0.492353559,-0.034954228,0.241478667
1,0.24712874,0.356770247,0.240464076,0.229278013,0.268033743,0.364227742,0.508969307,0.304700971,0.241671249
1,0.489403367,0.331265599,0.214932635,0.201427415,0.210898161,0.342038035,0.429375619,0.27806586,0.193964496
-1,0.276657164,0.213869706,0.330775321,0.393850476,0.432913095,0.213788271,0.443122178,0.291231811,0.212114945
-1,0.312531948,0.03694915,0.351859361,0.416849673,0.613978207,0.150568753,0.266639084,0.313227266,0.346654594
1,0.380967528,0.344825476,0.228506759,0.21623455,0.241275072,0.353835493,0.471692711,0.292226762,0.219328418
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
-1,0.408519894,0.181840762,0.347746253,0.358875453,0.444781363,0.019146971,0.356645942,0.411242545,0.307700306
1,0.587370157,0.294028968,0.443927735,0.160765707,0.127480537,0.309641153,0.313169241,0.239178821,0.124312915
-1,0.442676485,0.098565295,0.128726035,0.126201659,0.655085325,0.182498246,0.506949663,0.35155338,0.205387756
-1,0.488901019,0.082912028,0.297360718,0.197570294,0.389052004,0.230546653,0.507901073,0.35827595,0.215717912
-1,0.400953472,0.221782878,0.338696837,0.109871693,0.599250317,0.139129013,0.460280567,0.299495757,0.196063593
-1,0.377212763,0.122528479,0.23933816,0.061874259,0.488075227,0.11445161,0.249365643,0.195842028,0.787464917
-1,0.43753764,0.218099818,0.335009903,0.243217275,0.488957942,-0.111467369,0.299074769,0.394633889,0.479044139
1,0.027992321,0.290695995,0.17432043,0.157126144,0.120013975,0.757981598,0.572531581,0.235698104,0.118078537
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.532124341,0.307427227,0.19106923,0.335255891,0.15749535,0.448664695,0.354981929,0.253170907,0.1493745
-1,0.364831001,0.263540685,0.380498558,0.355364889,0.408240199,0.175459474,0.411042571,0.254425913,0.203874454
-1,0.597996056,0.148082182,0.264918715,0.068850316,0.343577504,0.411180973,0.343046308,0.141824231,0.269008458
1,0.312183022,0.278332502,0.161943942,0.143625438,0.092317216,0.295984805,0.264184386,0.835278392,0.094952442
-1,0.309633791,0.29515481,0.412145883,0.084093019,0.579238951,0.202964604,0.434063226,0.042634167,0.380449116
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
1,0.197045043,0.625324845,0.509300768,0.087965108,0.201010168,0.655584097,0.105113715,0.377357244,-0.000391071
-1,0.239082068,0.217810407,0.334720194,0.232677475,0.594800711,0.135672837,0.495970726,0.137093022,0.478773445
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
-1,0.476533175,0.075523838,0.287006408,0.139452845,0.329437941,0.09420415,0.249525219,0.047937088,0.832430601
-1,0.385597408,0.047235094,0.21608749,0.553026438,0.287097961,0.259066373,0.264366478,0.334710985,0.319241703
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
-1,0.448749512,0.278886706,0.395860702,0.04451127,0.293645859,-0.193931356,0.445098549,0.473985434,0.227316856
-1,0.617059529,0.095369443,0.212150604,0.404443949,0.314055681,0.363761902,0.235239536,0.100537352,0.244358525
1,0.629937708,0.373241127,0.150736868,0.131400362,0.42377919,0.286244601,0.008496989,0.211095095,0.074011482
-1,0.50104636,-0.105210952,0.067240492,0.350205213,0.420564055,0.291738182,0.508363008,0.307788044,0.333290249
-1,0.342870474,0.152388796,0.269229829,0.224039078,0.486415386,0.078754298,0.330104351,0.227025896,0.710717559
-1,0.483226299,0.019383259,0.196286634,0.575498044,0.372542024,0.329292834,0.289556473,0.088125043,0.236947849
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.230714247,0.284987569,0.168605983,0.15089263,0.107225887,0.733149111,0.542840481,0.229736641,0.107400812
1,0.241845354,0.353614092,0.237304613,0.225831568,0.476673543,0.361481816,0.298787266,0.301404923,0.235767648
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
-1,0.369311243,0.183978632,0.300852895,0.135161892,0.556905687,0.406408012,0.388997287,0.115894236,0.253527194
-1,0.312345415,0.208236769,0.278929234,0.387699425,0.48067224,0.127343535,0.486011714,0.33355391,0.210797891
-1,0.378132075,0.143724278,0.108017363,0.095393114,0.454923451,0.247980833,0.471739948,0.111888804,0.69451046
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.321937919,0.48160097,0.365425915,0.190563858,0.188611537,0.333382577,0.231593296,0.602452815,0.175355718
-1,0.669496536,-0.090667762,0.02591796,0.061301094,0.32809025,0.418267846,0.467867315,0.193649411,0.256076992
1,0.113599584,0.392974496,0.276706308,0.268812358,0.349138677,0.395726413,0.380676687,0.342509925,0.309391737
-1,0.444641888,0.382732302,0.118779548,0.103219628,0.535900891,-0.004695081,0.271573752,0.467579067,0.226169392
-1,0.351289839,0.097751543,0.34406352,0.408345699,0.460322529,0.368943036,0.371079206,0.102403097,0.245472446
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
-1,0.593959451,0.022989191,0.139694303,0.051446255,0.307873011,0.33975035,0.548547149,0.284069836,0.239196166
1,0.475063264,0.426551908,0.310319006,0.305478305,0.275654942,0.309435487,0.036225297,0.516219258,0.123870738
1,0.105221242,0.382964551,0.266685873,0.257881701,0.078128673,0.387017518,0.128986597,0.795592487,0.290668041
-1,0.31181252,-0.022875361,0.162933111,0.361628085,0.402583569,0.286873132,0.604894519,0.332556576,0.253670424
-1,0.487261713,0.130525932,0.247344047,0.090588994,0.497033238,0.059733056,0.405172884,0.204194009,0.669822812
-1,0.233774647,0.144101456,0.260933816,0.317664802,0.512239158,0.071544103,0.355811417,0.218371242,0.695216
1,0.24712874,0.356770247,0.240464076,0.229278013,0.268033743,0.364227742,0.508969307,0.304700971,0.241671249
1,0.287486464,0.380878776,0.264597893,0.255604088,0.32204178,0.385202825,0.355511516,0.329878062,0.286766529
-1,0.254413605,0.185198531,0.302074045,0.362542063,0.480709106,0.107299648,0.353995621,0.261289835,0.577799201
-1,0.254045814,0.170646206,0.287506431,0.437198222,0.402653903,0.166781247,0.446908057,0.332687706,0.357111424
1,0.094596088,0.370270252,0.672891736,0.244019791,0.063909762,0.375973135,0.333440453,0.318799347,0.266923159
1,0.411093086,0.601559818,0.338514388,0.175885826,0.322977751,0.321687996,0.203627929,0.253639013,0.150212929
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
1,0.113599584,0.392974496,0.276706308,0.268812358,0.349138677,0.395726413,0.380676687,0.342509925,0.309391737
1,0.268942475,0.300211847,0.18384628,0.623458683,0.297225654,0.315020442,0.187683716,0.390983194,0.135878041
1,0.304820418,0.467966974,0.351777583,0.350702822,0.173340052,0.327451617,0.377054662,0.420826346,0.162604436
1,0.261439383,0.365319014,0.249021828,0.238613129,0.287184775,0.371665418,0.323139399,0.526969016,0.257661819
1,0.097245231,0.373435289,0.257146597,0.479415089,0.305366874,0.37872678,0.340025306,0.322104663,0.272843421
-1,0.482268661,0.222940072,0.291808128,0.194109172,0.331740558,0.223652601,0.451378226,0.35082829,0.214235738
1,0.07329455,0.528607547,0.596462131,0.216229066,0.241263807,0.353831112,0.280492038,0.292221516,0.219319001
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
1,0.113599584,0.392974496,0.276706308,0.268812358,0.349138677,0.395726413,0.380676687,0.342509925,0.309391737
1,0.400933176,0.352776706,0.428411216,0.224917173,0.259087443,0.360753268,0.297045082,0.300530434,0.234201327
1,0.142623916,0.427651048,0.311419308,0.306678563,0.128182113,0.193931356,0.452821404,0.378723472,0.374254733
1,0.551678717,0.312099725,0.34697175,0.18049863,0.16796267,0.325363189,0.369563609,0.258050472,0.158114448
-1,0.481138706,0.138102129,0.314818114,0.115123384,0.371494412,0.326580405,0.475289285,0.27458483,0.236364692
1,0.113599584,0.392974496,0.276706308,0.268812358,0.349138677,0.395726413,0.380676687,0.342509925,0.309391737
1,0.432911873,0.406407923,0.290153861,0.283481449,0.104387634,0.40741387,0.280999273,0.356538773,0.334519178
1,0.152074695,0.577896714,0.183621958,0.167272598,0.607759178,0.314825475,0.04266987,0.245401725,0.135458902
1,0.468107402,0.379528642,0.263246357,0.254129767,0.319017231,0.384028167,0.125412375,0.328468084,0.28424111
-1,0.451703429,0.226984754,0.399393559,0.105522811,0.418811262,-0.097478181,0.390189618,0.478592396,0.228142023
1,0.287486464,0.380878776,0.264597893,0.255604088,0.32204178,0.385202825,0.355511516,0.329878062,0.286766529
1,0.424453914,0.281699598,0.165314555,0.410833061,0.370177329,0.298914254,0.274692208,0.352317601,0.101250611
1,0.214306101,0.689422309,0.455922455,0.336087495,0.158348352,0.602564812,0.14241448,0.22291252,-0.014639672
1,0.657481313,0.337381065,0.221054524,0.208105385,0.22459802,0.347358644,0.081568286,0.284452379,0.205403522
1,0.320271403,0.400463521,0.284203202,0.276990265,0.365915596,0.402242064,0.147189915,0.350330889,0.32340008
1,0.374239504,0.342146069,0.225824535,0.608852327,0.235272616,0.351504326,0.086525083,0.289428592,0.214316532
-1,0.821231544,0.015954576,0.132652313,0.08109697,0.368701547,0.268021286,0.1939338,-0.00787193,0.455515563
-1,0.485825479,0.12949641,0.197840944,0.407467455,0.44164288,0.227349758,0.504843235,0.203118831,0.215030596
-1,0.378302187,0.194720492,0.356121957,0.275820673,0.469317526,-0.077863097,0.564469695,0.364114404,0.207637593
1,0.539864242,0.346337527,0.230020404,0.217885688,0.244662374,0.355150998,0.090885267,0.487323463,0.222156718
1,0.577955842,0.357714921,0.241409749,0.230309591,0.270150006,0.36504966,0.102720618,0.305687517,0.243438289
1,0.577955842,0.357714921,0.241409749,0.230309591,0.270150006,0.36504966,0.102720618,0.305687517,0.243438289
1,0.468107402,0.379528642,0.263246357,0.254129767,0.319017231,0.384028167,0.125412375,0.328468084,0.28424111
1,0.577955842,0.357714921,0.241409749,0.230309591,0.270150006,0.36504966,0.102720618,0.305687517,0.243438289
-1,0.308940828,0.142172202,0.259002537,0.315558106,0.510078192,-0.062032886,0.417287946,0.216356486,0.691607296
1,0.625226915,0.329673916,0.382157058,0.199689329,0.207332462,0.340653211,0.07355091,0.276403636,0.190987214
-1,0.247427478,0.237751618,0.221614391,0.710239708,0.39379698,-0.020454563,0.309296191,0.177352101,0.248779401
-1,0.312192768,0.281798959,0.454188228,0.226245627,0.356463581,0.287663668,0.504952788,-0.042480718,0.227997795
1,0.223332152,0.233641937,0.189891309,0.80840987,0.154859304,0.509788573,0.049184717,0.176115155,0.011358089
1,0.640440762,0.304596573,0.188235611,0.172305331,0.151154101,0.318835258,0.346148133,0.250214785,0.14407973
1,0.505174637,0.335976243,0.219648257,0.397605926,0.221451014,0.346136421,0.262091666,0.28298533,0.202775851
1,0.657481313,0.337381065,0.221054524,0.208105385,0.22459802,0.347358644,0.081568286,0.284452379,0.205403522
-1,0.30316186,0.104947314,0.266115159,0.468539864,0.319419742,0.191752434,0.470793575,0.362661481,0.290297389
1,0.099494874,0.376123011,0.259837151,0.250410855,0.552310407,0.38106519,0.121869683,0.324911535,0.277870864
-1,0.636388719,0.104606822,0.28787744,0.274537355,0.393615097,0.094961189,0.585459888,0.107772432,0.248678163
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
1,0.61956197,0.300439119,0.463178337,0.319994092,0.141840547,0.315218151,0.043139376,0.245873079,0.136303142
-1,0.41676268,0.068511888,0.185264826,0.172457576,0.427571118,0.30534485,0.460055053,0.439080596,0.231799155
1,0.105532661,0.383336604,0.267058313,0.258287996,0.078545414,0.387341201,0.591876507,0.332444847,0.291363984
1,0.372063935,0.431402832,0.315175027,0.310775429,0.132384479,0.429160118,0.179374591,0.382641554,0.381272435
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.304098248,0.620570958,0.274531692,0.140988514,0.086907588,0.693694055,0.137139663,0.220264778,0.305328339
1,0.468107402,0.379528642,0.263246357,0.254129767,0.319017231,0.384028167,0.125412375,0.328468084,0.28424111
1,0.226645395,0.436284512,0.136368275,0.115726598,0.035082646,0.273756653,0.279896259,0.866825163,0.047163032
1,0.567580819,0.315899491,0.199550405,0.522870064,0.176474959,0.328669101,0.059222065,0.262018681,0.165222004
1,0.090319797,0.36516118,0.248863846,0.238440797,0.2868312,0.371528119,0.535155416,0.313463837,0.257366598
1,0.484150767,0.329696715,0.213362113,0.199714229,0.207383543,0.634156466,0.249027118,0.276427448,0.191029891
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
-1,0.531844974,0.324244559,0.333313346,0.161101401,0.412039638,-0.10010808,0.494508803,0.293879569,0.22531496
1,0.468107402,0.379528642,0.263246357,0.254129767,0.319017231,0.384028167,0.125412375,0.328468084,0.28424111
1,0.386884123,0.272722334,0.156327888,0.747311413,0.204852492,0.29110381,0.014306951,0.216927797,0.084458567
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
-1,0.282281727,0.321035206,0.317409724,0.181866974,0.440440089,0.330334425,0.540666401,-0.037358798,0.237171784
1,0.53368926,0.454569072,0.632209718,0.17580469,-0.006061994,0.321623355,0.050797768,0.253561407,0.15007396
-1,0.304697871,0.053219281,0.277194947,0.452383071,0.410441846,-0.147329971,0.547631085,0.459084392,0.224647895
-1,0.479505152,0.077299207,0.432644278,0.140616044,0.437413812,0.137837738,0.448974013,0.297945797,0.391939819
1,0.536636233,0.345373362,0.229055226,0.418128878,0.242502451,0.354312152,0.089882299,0.292798936,0.220353261
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
-1,0.244568303,0.230919674,0.34784323,0.412468761,0.609484434,0.147078276,0.509607613,-0.059355676,0.197772637
1,0.231992796,0.721118808,0.231412813,0.219404578,0.247778356,0.356361181,0.286542177,0.295258433,0.224758521
1,0.326352537,0.404096186,0.287839711,0.280957073,0.101798289,0.405402601,0.403815478,0.354124606,0.330195069
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
1,0.429971874,0.364341289,0.24804309,0.237545475,0.284994453,0.37081477,0.321105242,0.312607586,0.25583297
1,0.394346088,0.444713533,0.328499705,0.325310469,0.147293836,0.358470947,0.488319963,0.199039578,0.052418567
1,0.287336767,0.307537317,0.484495312,0.175516561,0.321841449,0.703781128,0.050523289,0.253285855,0.149580434
1,0.199986383,0.328608811,0.212273046,0.198526233,0.204946399,0.922907412,0.072442934,0.275291294,0.188994899
1,0.577955842,0.357714921,0.241409749,0.230309591,0.270150006,0.36504966,0.102720618,0.305687517,0.243438289
1,0.623522401,0.441422224,0.465546697,0.168626621,0.143607199,0.315904289,0.043959744,0.246696651,0.137778267
-1,0.420411944,0.245030686,0.240021914,0.339194804,0.488840282,-0.158602685,0.524286628,0.32377401,0.352321744
1,0.482253194,0.329129934,0.212794736,0.566212237,0.206113845,0.34017995,0.072985053,0.275835544,0.189969704
1,0.087262824,0.361508906,0.245207712,0.672283947,0.2786493,0.368350506,0.106667325,0.309649646,0.250534952
-1,0.210770547,0.150160566,0.266999274,0.324281245,0.519025981,-0.139781937,0.425597847,0.224698901,0.706549644
1,0.306224763,0.315059394,0.198709428,0.35192427,0.34711796,0.729958832,0.058348157,0.26114136,0.163650587
1,0.380967528,0.344825476,0.228506759,0.21623455,0.241275072,0.353835493,0.471692711,0.292226762,0.219328418
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
1,0.113599584,0.392974496,0.276706308,0.268812358,0.349138677,0.395726413,0.380676687,0.342509925,0.309391737
1,0.489403367,0.331265599,0.214932635,0.201427415,0.210898161,0.342038035,0.429375619,0.27806586,0.193964496
1,0.081735864,0.354905605,0.626749396,0.227241874,0.26385659,0.362605482,0.301474243,0.302753687,0.238183454
1,0.133154109,0.416337103,0.300093472,0.294323921,0.401475668,0.41605252,0.163702443,0.366908044,0.353091806
1,0.336917311,0.493531972,0.210945472,0.378619313,0.201975465,0.338572711,0.416945726,0.27390635,0.186514273
1,0.24712874,0.356770247,0.240464076,0.229278013,0.268033743,0.364227742,0.508969307,0.304700971,0.241671249
1,0.099580169,0.376224935,0.475356877,0.250522137,0.311616242,0.381153852,0.345829159,0.325017959,0.278061479
1,0.657481313,0.337381065,0.221054524,0.208105385,0.22459802,0.347358644,0.081568286,0.284452379,0.205403522
1,0.577955842,0.357714921,0.241409749,0.230309591,0.270150006,0.36504966,0.102720618,0.305687517,0.243438289
1,-0.026024623,0.226159796,0.109716415,0.086653769,-0.024560368,0.250593126,-0.034129851,0.168301389,0.850102484
