class,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1,0.200430065,0,0.337607026,0.016243622,0.342137575,-0.28475517,0.226056084,0.043294214,0.15681836,-0.030922743,0.223576307,-0.048093114,0.047752563,0.032248948,0.228636757,-0.102867663,0.227498323,-0.10017997,0.235019997,-0.166714028,0.040310536,-0.178230986,0.273763478,-0.173520371,0.262625396,-0.047643177,0.151465297,-0.162443951,0.261897534,-0.078615271,0.272351384,-0.198388234,0.222911164,-0.272345185
1,0.312786639,0,0.345496476,-0.010975236,0.383232594,0.055613294,0.33704704,0.037590262,0.309030801,-0.022383953,0.253614426,-0.028699232,0.252645999,-0.005101446,0.244439378,-0.038656324,0.207398921,-0.037148651,0.214795575,-0.144539818,0.266541123,-0.201604083,0.297782689,-0.138928846,0.204339087,-0.093182459,0.123033248,-0.11512693,0.248330668,-0.155567914,0.20366554,-0.112041719,0.166265741,-0.201750547
-1,0.15889512,0,0.080594271,-0.040738612,0.085101716,-0.065741524,0.124305442,-0.098545201,0.159132898,-0.044212598,0.234133258,-0.043232366,0.226541579,-0.037353702,0.231662482,-0.042881373,0.228108883,0.006616214,0.230084434,0.031446412,0.215214908,0.122489929,0.20857738,0.034595378,0.216341391,-0.00799253,0.298904747,-9.60E-05,0.230996624,-0.021048957,0.23351334,0.008864008,0.317355603,0.018040538
-1,0.163510874,0,0.064354718,-0.042995408,0.090589873,-0.024821553,0.130211726,-0.071453303,0.159612,-0.036735788,0.226795927,-0.037739988,0.235036522,-0.06793192,0.237575322,0.007251003,0.246033207,-0.008645766,0.219848499,0.048318684,0.213078082,0.107734285,0.21200265,0.014569466,0.218318105,-0.020857623,0.300795794,0.010534964,0.204783529,-0.005861726,0.240011498,0.031783577,0.318091601,0.0697271
-1,0.236781269,0,0.047326677,-0.017490426,0.061663575,-0.020298185,0.121789128,-0.045520592,0.168568194,-0.038624238,0.211487949,-0.032097768,0.26062575,-0.06793192,0.240508035,-0.017984672,0.237468868,0.02434957,0.221224561,0.081740774,0.224585801,0.084015869,0.229758933,0.020084335,0.195252821,0.025503453,0.2861799,0.042050455,0.191787273,0.056269918,0.193272173,0.081178956,0.287716806,0.134279773
1,0.958973169,0,0.202010393,0.019796172,0.212872699,0.071115457,0.116628028,0.058551837,0.08262641,-0.027900325,0.024427712,-0.095744602,0.004706895,0.160562873,0.086046956,-0.045538135,0.004959808,0.19437471,-0.067096271,0.094289012,-0.019599145,-0.057560049,0.079024799,-0.029345924,0.042531237,0.049428172,0.056790914,-0.009173373,0.066468462,0.004877583,0.090048745,0.000507178,0.032124266,-0.10763108
-1,0.173654899,0,0.085136503,0.087868601,0.036389314,0.216119811,0.006952738,0.21940136,-0.07243669,0.292453885,-0.069163084,0.280676603,-0.134901881,0.145875126,-0.206910565,0.154807463,-0.180528328,0.001540945,-0.185022399,-0.038849261,-0.184908435,-0.062825136,-0.128261641,-0.17928268,-0.043304749,-0.282154739,0.105789632,-0.199519202,0.075080283,-0.167847246,0.10009867,-0.084759437,0.188047543,0.020237897
-1,0.308770269,0,0.046787106,0.127587363,0.031416919,0.170488253,-0.005589662,0.20808509,-0.067596696,0.267492115,-0.013635828,0.300689161,-0.158740595,0.130284593,-0.18831645,0.206344008,-0.231939092,0.017956115,-0.232462272,-0.038334254,-0.108299457,0.010419597,-0.111423716,-0.209521711,-0.138168111,-0.038207479,0.079805464,-0.187186524,0.046345789,-0.146058798,0.086826265,-0.152056366,0.170109391,0.073633969
1,0.761714697,0,0.21266371,0.047108155,0.260320693,-0.004414883,0.215264156,-0.029848287,0.196700007,-0.044161778,0.223441884,0.016821081,0.126922056,0.174911663,0.146924272,-0.183576286,0.281873643,-0.040664386,0.193195492,0.064295627,0.156289846,-0.100204751,0.154400498,-0.023073323,0.181146771,-0.099021301,0.013767282,0.021264203,0.139922976,-0.080634795,0.130650863,-0.09823738,0.094245471,-0.146208227
-1,0.173329726,0,0.084023267,0.130279273,-0.022442169,0.204735562,-0.060669422,0.201198012,-0.224552825,0.20211719,-0.195804164,0.123338461,-0.208255693,-0.06793192,-0.172380134,-0.1464279,-0.106223181,-0.266188383,-0.045061637,-0.22232157,0.09699636,-0.135144114,0.150345847,-0.11598888,0.169837087,-0.060333099,0.218408659,0.100949802,0.099301256,0.218328759,-0.023738263,0.202848837,-0.031501621,0.251185805
1,1.005825281,0,0.160990909,0.051072974,0.18625927,0.039174341,0.143066019,0.096424274,0.090256974,0.116738379,0.007996571,0.034608282,0.035974089,0.01104086,-0.01516562,0.138713688,-0.047001839,0.07613425,-0.019557826,-0.040816847,0.098244101,-0.145444244,0.068211623,-0.020084335,0.032028649,0.017037239,-0.041925352,-0.014673006,0.03483808,-0.018452486,0.008291272,-0.042606365,-0.023901178,-0.044743963
-1,0.192105994,0,0.082475156,-0.036046077,0.076991685,-0.080632783,0.103089616,-0.093325093,0.16914463,-0.001996828,0.240292236,0.016164476,0.237754494,-0.093401983,0.21275267,-0.002134995,0.236317277,-0.054975234,0.231248602,-0.023899982,0.224589318,0.105034843,0.2249562,0.028927537,0.20594129,-0.047780167,0.294999838,-0.018009756,0.240472123,-0.036144041,0.198992297,-0.008427561,0.2976484,0.003678957
-1,0.150506616,0,0.039862223,0.114113964,-0.055594731,0.218020961,-0.096236944,0.237991393,-0.176387221,0.253508329,-0.180149287,0.13185972,-0.225242198,-0.031558111,-0.207498699,-0.131839126,-0.159518108,-0.215570778,-0.056460079,-0.248467147,0.029133065,-0.164048851,0.111947864,-0.092877857,0.156708255,-0.117136911,0.227441505,0.061378606,0.066070631,0.185293332,0.018246269,0.219161332,0.003915811,0.280503869
-1,0.126705974,0,-0.057801858,0.111476235,-0.039115179,0.226338163,-0.161015242,0.199358582,-0.144056708,0.215273723,-0.204442769,0.062783323,-0.210716367,-0.100498885,-0.209503949,-0.088701978,-0.140364021,-0.257440299,0.102441862,-0.250782251,-0.087386042,-0.121346213,0.118803948,-0.041742045,0.038123939,-0.039857917,0.246150836,0.115753733,0.095740035,0.235063598,0.017271334,0.286918938,-0.096141748,0.359790534
-1,0.182051748,0,0.107545167,-0.036400169,0.112635069,-0.055613294,0.018654218,0.110193811,0.132186845,-0.038624238,0.242571488,0.014532856,0.229191348,-0.011514392,0.225902721,0.051967889,0.201377884,0.074307822,0.196523964,0.225702628,0.174902767,0.100204751,0.239661738,-0.074132107,0.110510878,0.154854953,0.262003303,0.091057979,0.19024983,0.088562146,0.175723881,0.112687774,0.248826236,0.174018502
-1,0.178590015,0,0.103516221,-0.036400169,0.10851904,-0.055613294,0.060796134,-0.036028016,0.196979076,-0.080909729,0.232366905,-0.074236885,0.254295707,-0.154714838,0.197685793,-0.017984672,0.205517411,-0.026319886,0.261198848,-0.008755455,0.179220349,0.058035392,0.141953126,-0.021103676,0.1549135,-0.039857917,0.301856309,-0.02310048,0.258012533,0.033257481,0.228706703,-0.043057848,0.346968055,0.044743963
-1,0.146100208,0,0.0657029,0.133630514,0.06988851,-0.214360863,0.107933193,-0.048691835,0.154365763,-0.067817509,0.220349699,-0.032097768,0.212799445,-0.157802373,0.215272084,-0.083034202,0.223379791,0.004050701,0.218662724,0.033300217,0.197851092,-0.016247651,0.191402122,0.048519928,0.204579264,-0.069241196,0.286179423,-0.018823406,0.213445589,0.138582394,0.215500429,-0.088636234,0.298117697,-0.01965462
-1,0.189008415,0,0.094460174,0.099378623,0.077625401,-0.128053099,0.081326261,0.019710196,0.174836904,-0.07192599,0.252003014,-0.015502543,0.221110299,-0.016670762,0.188635662,-0.017984672,0.24368754,-0.008995431,0.274838775,0.06642098,0.157285035,0.066994451,0.175706729,0.084963106,0.213352278,-0.090137668,0.295674443,0.016386468,0.272303671,0.07487803,0.186227232,-0.000507178,0.26685375,0.063111573
-1,0.194626212,0,0.12217997,0.078566596,0.127093375,-0.053968254,0.113395154,-0.196408227,0.188391685,-0.134897232,0.198264644,-0.130451724,0.199970976,-0.196390495,0.195624277,-0.182751298,0.132600233,-0.287258953,0.107606418,-0.191169098,0.145263702,-0.060564496,0.115734667,-0.110403568,0.040356431,-0.254987687,0.147177756,-0.189017504,0.011978998,-0.172696382,0.017815171,-0.212232739,0.096069477,-0.165960059
-1,0.178241715,0,0.084375143,-0.122471757,0.099264137,-0.128642961,0.114585355,-0.159993052,0.146690696,-0.141472876,0.206386983,-0.141553238,0.175093383,-0.26146096,0.158930719,-0.229491785,0.095685452,-0.305881917,0.062489893,-0.239178777,0.073827468,-0.105048873,0.049223311,-0.200817168,0.009262829,-0.283073664,0.088960543,-0.215156808,-0.047682628,-0.22169885,-0.036942463,-0.207242101,0.010971213,-0.155976295
-1,0.097010367,0,0.008569591,0.13481687,0.011520468,0.195937023,0.008115528,0.146799043,-0.131074026,0.192673072,-0.166400909,0.198398903,-0.011343719,0.169414908,-0.171463579,0.239707962,-0.169427529,-0.026319886,-0.176587984,-0.12006072,-0.211852834,-0.113240741,-0.21385254,-0.05501299,-0.088835813,-0.272660613,0.095248513,-0.219721943,0.146107957,-0.244663447,-0.031563889,-0.233255014,0.224308208,-0.125332803
-1,0.106828563,0,0.019996502,-0.016531056,0.023194335,-0.017088851,0.057681493,-0.023626031,0.102857448,-0.069782093,0.170040354,0.0660078,0.162641302,0.057352759,0.164964691,0.145824358,-0.071425706,0.232995242,0.167247668,0.033300217,0.144555926,0.328899205,0.138685733,0.262877792,0.151631787,0.211027235,0.236581951,0.228241205,0.15957579,0.053605307,0.160213038,0.250318795,0.239070445,0.31967327
-1,0.3839899,0,0.173925042,-0.105973586,0.147601485,-0.173910573,-0.186075568,-0.233389407,0.085740127,-0.005319173,0.197275758,-0.230640978,0.141405642,-0.31629312,0.008779064,-0.177658409,0.104059659,-0.257997751,0.071144864,-0.185259894,0.01305732,-0.137601003,-0.007793429,-0.177337363,-0.015286178,-0.231137171,0.064301491,-0.167769566,-0.042095207,-0.172056258,-0.059015412,-0.144747227,0.042555314,-0.1821955
-1,0.217114285,0,0.148352742,-0.00934582,0.152457505,-0.005953697,0.186632887,-0.012548548,0.232999831,-0.158138573,0.204035744,0.213785529,0.241871923,0.049093746,0.223447502,0.119610935,0.209212691,0.108422354,0.181299835,0.16476211,0.135299757,0.23155418,0.10665822,0.145196095,0.09766493,0.083748482,0.167060584,0.103328697,0.065302476,0.098294303,0.046266597,0.096526347,0.101285413,0.139684096
1,0.146194741,0,0.274485141,-0.212558553,0.277651548,0.288051248,0.266085058,0.283660233,0.229005396,-0.06823764,0.154097632,0.245081738,0.160522521,0.287245572,0.159160763,0.25609827,0.004959808,0.026319886,0.164014295,0.179261982,0.198819354,0.112932064,0.200960591,-0.228261128,0.189503402,0.254972696,0.082969703,0.12863043,0.187501803,-0.153136015,-0.091761626,0.21557124,0.141365141,0.190986827
-1,0.151160315,0,0.071592107,0.052338384,0.075904988,-0.337704718,0.114408046,-0.110168472,0.161002532,0.012300818,0.226831988,0.059496302,0.214926854,-0.091192283,0.221754119,0.006345717,0.22010152,-0.091465838,0.186482564,-0.018067671,0.198347345,0.112487562,0.197283253,0.04982575,0.211401463,-0.044024546,0.283991545,-0.018271264,0.19850494,0.003340348,0.222624138,-0.046126481,0.296286672,0.002047082
-1,0.163156167,0,0.040390603,0.12064638,0.04622018,-0.120616488,0.129757822,-0.103011534,0.172066569,-0.064689763,0.168734089,0.040452596,0.233956352,-0.060321365,0.232715592,-0.008222209,0.245571658,-0.074241452,0.23005949,0.060341917,0.220997542,0.100875854,0.189241096,0.12579985,0.227574706,-0.091423973,0.307719946,-0.005407833,0.172495335,0.018605711,0.239512101,-0.06698373,0.323762327,0.022437662
-1,0.140975997,0,0.059739091,-0.139634058,0.063795798,-0.141547307,0.089654192,-0.182754263,0.147644892,-0.133912653,0.197931275,-0.184501842,0.186274856,-0.209068641,0.155724332,-0.222554132,0.149652243,-0.214486301,0.121892639,-0.14522469,0.117971875,-0.120449625,0.080386557,-0.245088801,0.081015542,-0.269958824,0.140934274,-0.225126937,0.034300841,-0.25747332,0.00826086,-0.229964107,0.070098706,-0.195948809
-1,0.17051205,0,0.073584631,-0.073998988,0.091923855,0.014590299,0.09402962,-0.045708545,0.163247988,-0.049382184,0.244091064,-0.096425645,0.236469448,-0.012731608,0.23148115,-0.00599905,0.25514254,-0.026319886,0.250623047,0.033300217,0.167148143,0.143121973,0.192600667,0.030563068,0.197856441,-0.029029958,0.298486322,0.004751669,0.230802462,-0.053416338,0.241590962,0.021143638,0.308299959,0.068475328
-1,0.21939382,0,-0.00139142,-0.092218287,0.109057508,-0.046919364,0.148093507,-0.06541495,0.147452146,-0.062583342,0.213597015,-0.032097768,0.242402285,-0.044443961,0.240051836,0.011209052,0.267634124,0.198012874,0.314619809,0.057129119,0.204638287,0.134848446,0.190604836,0.056183286,0.109202035,0.056606852,0.270089895,0.033942565,0.152332202,-0.107059218,0.179110527,0.043167278,0.249033555,0.093544252
-1,0.360882908,0,0.067921266,0.039225124,0.156522155,0.014993554,0.019572085,0.04866565,0.249931276,-0.038624238,0.177339345,-0.096795149,0.215233877,-0.134552047,0.233497143,-0.028670013,0.318182558,-0.161400467,0.221158162,0.033300217,0.152288094,0.035460941,0.098707184,0.146558568,0.159313515,-0.105202571,0.234304234,-0.015883299,0.118722536,-0.009698512,0.168234259,-0.000507178,0.204336822,0.030313848
-1,0.150967628,0,0.071367845,0.018520724,0.075675882,0.200765029,0.114161491,0.151093081,0.160749808,-0.085772224,0.193576723,-0.079082549,0.21901615,-0.05935026,0.221507281,-0.017984672,0.095613867,-0.075369254,0.22503522,0.045172501,0.204456598,0.006171037,0.197935909,0.020084335,0.037447538,-0.134764284,0.292326629,0.01093301,0.220122322,0.007674786,0.222352847,0.189264134,0.305436134,0.044743963
1,0.029394185,0,0.265321702,0.26857686,0.268290043,-0.161156312,0.256010324,0.269724786,0.218678743,0.237941161,0.144011348,0.230724752,0.150466561,-0.136598051,0.149074882,0.240047336,0.146687329,-0.181035101,0.153706342,-0.231533885,0.188134477,0.098564789,0.190391749,0.17405951,0.178888217,-0.16075623,0.073026173,0.189910799,0.17670171,0.212175906,0.184913635,0.201074034,0.129527047,0.175096512
-1,0.152290151,0,0.045485757,0.145502433,-0.022241257,0.241447493,-0.092496417,0.229446918,-0.166441798,0.253651828,-0.176561028,0.160804063,-0.225058526,-0.010855068,-0.201354951,-0.110366814,-0.145337328,-0.245392203,-0.06821309,-0.240739554,0.006099808,-0.160710931,0.081566304,-0.165885985,0.137660369,-0.122985825,0.223088354,0.028375983,0.104299463,0.124586031,0.034872044,0.188748807,0.015842296,0.255776435
-1,0.183945477,0,0.091516823,-0.017419726,0.087658636,0.011322012,0.118408918,-0.002199222,0.158323556,0.103963301,0.215863287,0.124281064,0.196342871,0.09451241,0.172435015,0.192343354,0.161869079,0.183853135,0.138030648,0.235889658,0.099918969,0.311252385,0.077668786,0.231817737,0.063867934,0.177321061,0.137229502,0.193167284,0.037995879,0.202256337,0.011421281,0.192462131,0.071374014,0.245264366
-1,0.141008109,0,0.046958826,0.013159839,0.051102038,0.030381015,0.070247784,0.04002855,0.100839607,0.108320192,0.153472051,0.154157519,0.130687803,0.172038332,0.101417288,0.23764421,0.087337576,0.242078394,0.045878578,0.299846441,-0.008601378,0.366423607,-0.043043155,0.289990693,-0.048940003,0.210519284,0.019358987,0.22260876,-0.104814649,0.216631576,-0.124000452,0.201438546,-0.08724077,0.236767024
-1,0.148056418,0,0.062748328,0.013080323,0.059808277,0.015140643,0.084966525,0.02435386,0.131350771,0.067589127,0.190007269,0.114214644,0.152513653,0.10627564,0.149460435,0.194800705,0.130218655,0.199642628,0.102435753,0.260641813,0.066238657,0.320910752,0.039885677,0.259257793,0.03216565,0.209208265,0.10222099,0.233612001,-0.009035251,0.255630314,-0.038963508,0.253375202,0.006799612,0.310631841
-1,0.161769524,0,0.066826001,0.026556883,0.057605065,0.057589393,0.06091591,0.047548719,0.10117323,0.160164118,0.13621895,0.18653059,0.094302647,0.200112775,0.068102002,0.245839223,0.042616744,0.25322184,0.000630643,0.298294306,-0.071607716,0.368698865,-0.091591902,0.263106972,-0.107521467,0.191481158,-0.029127223,0.186808646,-0.150001854,0.16843766,-0.174592465,0.142864734,-0.127371058,0.180145025
1,0.029394185,0,0.138546586,0.036400169,0.338409245,0.389741659,0.331471741,0.374103695,0.075810932,0.038624238,0.004469127,0.032097768,-0.203100055,-0.247330382,0.009538043,0.017984672,-0.213498816,-0.293296784,0.011097217,-0.033300217,0.040310536,-0.100204751,0.269554287,0.279168695,0.032028649,0.039857917,0.147505194,0.290501028,0.027283914,0.009698512,-0.204809159,0.309660643,-0.034251437,-0.044743963
1,0.029394185,0,0.265321702,-0.195776552,0.268290043,0.272382885,0.256010324,0.269724786,0.218678743,0.237941161,0.144011348,0.230724752,0.150466561,-0.136598051,0.149074882,0.240047336,0.146687329,0.233674884,0.153706342,-0.231533885,0.188134477,-0.298974246,0.190391749,-0.214228183,0.178888217,-0.16075623,0.073026143,0.189910799,0.17670171,-0.192778885,0.184913635,0.201074034,0.129527047,0.175096512
-1,0.163049519,0,0.073444426,-0.032741264,0.083833523,-0.05660902,0.126966804,-0.075662777,0.165997729,-0.03299709,0.227403983,-0.019710364,0.227597073,-0.050879966,0.233594641,-0.010695323,0.231102929,-0.000181667,0.237202257,0.030827649,0.215028882,0.117693014,0.204745784,0.044430304,0.209979683,-0.011145638,0.296023667,0.010184808,0.230024561,-0.006772358,0.233523533,0.024513142,0.323601991,0.043734133
-1,0.256680459,0,0.029479213,-0.139450282,0.104230605,-0.046999779,0.143504336,-0.065496795,0.179577559,-0.031913422,0.122387499,-0.002916526,0.240949363,-0.044334684,0.240027994,0.011513663,0.244511858,0.004677319,0.226368144,0.009028938,0.210108787,0.135994911,0.198050678,0.057718474,0.292083442,0.055321418,0.281082779,0.036406163,0.122728445,0.026248798,0.195848003,0.047142383,0.269240201,0.098704539
1,0.205819681,0,0.27967,0.412448585,0.331707567,-0.211523637,0.301232696,0.09050706,0.251874655,0.073173136,0.20062235,0.269345313,0.169227332,0.128312498,0.181119427,0.067302212,0.219539553,-0.057923611,0.174482495,0.026833357,0.195656791,-0.021065472,0.186744213,0.22337696,0.269891888,-0.135102615,0.134346306,0.070968144,0.199278086,0.186284035,0.279938996,-0.020679606,0.115682341,0.040402532
-1,0.15189068,0,0.022429384,-0.066454835,0.076773413,-0.162507787,0.115342632,-0.352041811,0.114406206,-0.018352931,0.101328656,-0.173509032,0.2201951,-0.110756934,0.222689733,-0.326648772,0.111229226,-0.019928709,0.184049234,0.013749434,0.201317817,0.034248389,0.199174985,0.091287851,0.138157398,-0.128271952,0.275515169,-0.080023594,0.168891266,-0.002834266,0.191729903,-0.090983286,0.306823999,-0.163940266
1,0.451083899,0,0.327601641,0.176293373,0.345573872,0.117653869,0.259398311,0.25699085,0.204933926,0.140708953,0.109566942,0.226579204,0.143372729,0.360619605,0.057879545,0.215339348,-0.016388929,0.323050231,0.039021555,0.157810822,0.182823107,-0.025348147,0.088223606,0.205099225,0.017849328,0.261059791,-0.096623436,0.192966849,-0.058244366,0.125598654,-0.023878263,0.242201895,-0.155136645,0.200312629
-1,0.177218571,0,0.073311746,-0.040174332,0.081874914,-0.06574858,0.132166773,-0.083592787,0.165845484,-0.08684627,0.213121712,-0.073284626,0.223128542,-0.063357964,0.230737448,-0.075770162,0.229291856,-0.050347213,0.234468609,0.024433931,0.206423223,0.045245755,0.185611665,-0.025700368,0.21906507,-0.114086807,0.29480654,-0.05663484,0.211782485,-0.059096124,0.225637928,-0.071047366,0.31926766,-0.025423411
1,0.290495515,0,0.268329084,-0.241866738,0.13877514,0.055613294,0.116628028,0.07692986,0.234910056,0.282486528,0.201675653,0.042015228,0.011343719,0.06793192,0.009538043,0.017984672,0.060871702,-0.199418709,0.213352442,-0.120413393,0.040310536,-0.100204751,0.044173129,-0.020084335,0.379654646,-0.15649879,-0.394295335,-0.441246569,-0.072703175,-0.35734269,0.031563889,0.000507178,-0.034251437,-0.044743963
1,0.226603955,0,0.138546586,0.036400169,0.373258471,0.106196895,0.339814693,0.06994886,0.075810932,0.038624238,0.257106602,-0.120534614,0.263221949,0.140347034,0.262165755,-0.003456044,0.261553735,-0.279850066,0.011097217,-0.033300217,0.307941854,-0.114599429,0.308898062,-0.085697405,0.032028649,0.039857917,0.184521198,-0.332266718,0.027283914,0.009698512,0.309199512,0.043275569,0.23459129,-0.082778312
-1,0.194671199,0,0.073057249,-0.018662401,0.08805839,-0.05625093,0.109874651,-0.074098259,0.158033833,-0.056196794,0.246895701,-0.032097768,0.233542085,-0.096179217,0.238539159,-0.016678259,0.236598477,-0.049476381,0.226516128,-0.01504914,0.193393767,0.065740854,0.209337756,0.000116448,0.200583011,-0.068154514,0.295447409,-0.037245695,0.226502493,-0.053135302,0.225298569,-0.02113568,0.310987592,-0.02373514
-1,0.311366916,0,0.059235565,-0.023195542,0.035920523,-0.120781466,0.104219422,-0.101995856,0.148239508,0.021297062,0.190553039,0.005023016,0.231702447,-0.144379884,0.216089621,-0.043243498,0.228816807,-0.065071821,0.235724002,0.026856948,0.184302807,0.079205945,0.18037957,0.013773995,0.240048289,-0.039857917,0.293556988,-0.023178345,0.174257621,0.011692008,0.230104759,-0.034734085,0.336340815,-0.01420184
-1,0.165858433,0,0.059265755,0.121859886,0.010034703,0.213317409,-0.038309526,0.222434103,-0.085883006,0.285568655,-0.109956577,0.250405729,-0.187307715,0.121097974,-0.212258294,0.07251168,-0.21108374,-0.072925471,-0.18357946,-0.102089517,-0.141886145,-0.123766191,-0.078279905,-0.226170257,0.008911467,-0.278709203,0.159587726,-0.175857008,0.11352355,-0.118207276,0.123026043,-0.021855315,0.185324579,0.11033614
-1,0.248366505,0,-0.032403357,-0.021480693,-0.088456921,0.062001985,-0.063602865,0.286884189,-0.169459984,0.430613875,-0.041162118,0.066060409,-0.228995264,0.06655357,-0.344192058,-0.048613265,-0.052364714,-0.102084242,-0.12133728,-0.192223802,-0.083316319,-0.333648473,-0.034225419,-0.092720121,0.072610512,-0.072060585,0.182888791,-0.060379464,0.078092135,-0.068604395,0.027396621,0.067493729,0.085189737,0.159484684
-1,0.225947708,0,0.082701042,-0.049407925,0.076090552,-0.038798906,0.119413987,-0.000497651,0.189526707,-0.002549475,0.261908174,0.172464117,0.196681723,-0.065290153,0.221954033,0.094927534,0.327271104,0.00316522,0.192921191,0.057217807,0.193463475,0.11990495,0.134136781,-0.093691342,0.219206274,-0.114202924,0.26359877,0.026913807,0.080882773,0.031310193,0.169440195,0.034557298,0.265733182,0.156526253
-1,0.243005604,0,0.056549184,0.073469825,0.114363365,-0.045964148,0.153457597,-0.06416782,0.156694099,-0.090003639,0.266107768,0.007639559,0.245975226,-0.04205111,0.242827341,0.014090812,0.238229126,-0.072589494,0.208914936,0.11414437,0.204533592,0.137848079,0.189400852,0.059123833,0.188892484,-0.076134838,0.266837388,0.036620483,0.178514987,0.120391816,0.173177332,0.045672175,0.241530359,0.095993184
-1,0.212941319,0,0.054136477,-0.008636434,0.105574556,-0.054639135,0.144905433,-0.075638808,0.192132264,0.005279748,0.230889514,-0.013971244,0.242122889,-0.065270007,0.241100386,-0.014659828,0.249247834,-0.08373946,0.236166641,0.017705759,0.210831791,0.104224458,0.19861418,0.024308523,0.228149414,-0.058795102,0.281301081,0.000416524,0.179595739,0.042545971,0.195733532,0.004802729,0.268928528,0.050745092
-1,0.360188186,0,0.088161513,-0.036400169,0.040470652,0.025287708,0.128288195,-0.031958137,0.164126351,-0.066518635,0.173462272,-0.121671759,0.215810791,-0.032943822,0.242162392,0.002736421,0.175758094,0.118776768,0.204010084,0.13811028,0.182662636,0.081657179,0.124082953,-0.058406476,0.216892153,-0.046100207,0.270150483,0.041790564,0.179506987,0.018638199,0.16158776,0.105536513,0.296572447,0.181483865
-1,0.180275112,0,0.056257777,0.005685067,0.05599872,0.030573992,0.075543538,0.027231267,0.114819162,0.119641796,0.172583207,0.159532964,0.143702298,0.171487346,0.122634366,0.231832027,0.086031668,0.244532913,0.070119761,0.275781274,-0.012997544,0.360772669,-0.038358372,0.290029705,-0.056757826,0.204125538,0.032964434,0.212954953,-0.079703338,0.208614424,-0.106881097,0.199091062,-0.051934823,0.224447995
-1,0.147768214,0,0.067644209,0.000614053,0.07187178,0.032882925,0.10641776,0.026685363,0.110928737,0.133253306,0.165695399,0.162693366,0.117489651,0.17138575,0.115988538,0.249565944,0.062929958,0.250874609,0.037928727,0.290511698,-0.016967647,0.365821868,-0.048296828,0.272282898,-0.068201117,0.206800357,0.013440677,0.204959452,-0.104352072,0.191012561,-0.132054701,0.177347898,-0.079796672,0.20397754
-1,0.168656707,0,0.067545161,0.020272475,0.066097789,0.068706967,0.083313629,0.075161941,0.088846721,0.178723395,0.132544592,0.224371269,0.089075908,0.215292141,0.052026067,0.303092062,0.018577443,0.273774028,-0.034845702,0.308165818,-0.094605327,0.34207651,-0.124628529,0.24109228,-0.140310347,0.14430359,-0.051053677,0.133556023,-0.163972318,0.090627946,-0.178844869,0.069407299,-0.111089654,0.068614818
-1,0.13339144,0,0.040739752,0.02431355,0.037253447,0.051753502,0.060626231,0.067015551,0.081497483,0.151540667,0.119016722,0.187080711,0.089904971,0.187641546,0.053978126,0.282896459,0.03307806,0.263198376,-0.012591198,0.309134841,-0.082019225,0.365716934,-0.116333537,0.259424299,-0.134158418,0.18944025,-0.055856515,0.180074126,-0.178967059,0.149355546,-0.204179034,0.126844659,-0.164516419,0.130466446
-1,0.267567337,0,0.126291066,0.097194307,0.08697208,0.169615567,0.067321122,0.199012816,-0.017387172,0.082404017,0.047850788,0.290449411,-0.040650852,0.180449933,-0.009538043,0.276455671,-0.111180395,0.211184949,-0.229346454,0.232276604,-0.187773496,0.202427477,-0.205748573,0.060246296,-0.186104685,-0.057518035,-0.062755339,-0.067358762,-0.139467716,-0.118520148,-0.115018636,-0.135280758,-0.01885519,-0.118383765
-1,0.218668178,0,0.031617813,-0.358546376,0.113198332,0.217367694,0.140880957,-0.044944607,0.108415447,0.035022479,0.099703223,0.077241302,0.148118809,-0.010864467,0.193539485,0.082489461,0.226955697,0.175386429,0.165267497,0.096082263,0.179288313,0.226112783,0.185168326,0.052293375,0.141455501,0.081909828,0.218092665,0.113035351,0.129976422,0.122058034,0.120293915,0.133431792,0.18650417,0.194647908
-1,0.249266803,0,0.185773522,0.031222384,0.09321826,-0.122957475,0.17431359,-0.029201532,0.184260041,-0.032816488,0.196036607,-0.071630582,0.234482303,-0.00240196,0.199766323,0.004653625,0.187678263,-0.044440471,0.242275298,0.118943945,0.234526783,0.13687256,0.075780787,0.049298171,0.168298796,0.151987925,0.237304255,0.081209406,0.030740933,0.158376977,0.141603082,0.096452676,0.269581795,0.130116716
-1,0.267029226,0,0.154155791,0.006525831,0.145164669,-0.069174968,0.17555131,-0.094238155,0.183606505,-0.074531175,0.221785247,-0.073534288,0.243299216,-0.100052573,0.234470949,-0.056889433,0.146224052,-0.000758228,0.265426755,0.040820193,0.184841737,0.056720898,0.168427274,-0.024574842,0.155958146,-0.164450303,0.246702999,-0.050265811,0.186646044,-0.056737516,0.153208658,-0.053018827,0.222435236,-0.013932558
-1,0.165592849,0,0.088389441,-0.003097179,0.085588478,-0.05748361,0.124599755,-0.079421595,0.149191782,-0.052621141,0.245320931,-0.027052434,0.228197262,-0.073189437,0.230118737,-0.024627019,0.244928941,-0.022600668,0.2215956,0.001902947,0.211115927,0.091793381,0.2035283,0.011079818,0.2260333,-0.032664884,0.295460492,-0.014204564,0.240184054,-0.030876365,0.223106667,-0.012943918,0.304634631,0.030289633
